Hours;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
13:00-14:00;38.41;41.50;49.89;52.90;67.31;41.88;18.63;150.61;223.09;51.70
14:00-15:00;37.90;39.89;39.15;44.69;63.97;43.04;20.84;154.98;228.11;63.06
15:00-16:00;37.08;38.24;37.29;51.20;68.58;38.78;28.49;160.32;216.89;81.39
16:00-17:00;36.96;37.22;48.00;54.34;77.24;49.39;33.27;187.61;355.44;92.00
17:00-18:00;39.91;32.72;51.66;58.50;80.46;50.27;39.64;211.63;381.05;111.12
18:00-19:00;53.38;33.81;73.00;65.07;91.13;53.52;48.92;230.00;600.00;130.02
19:00-20:00;46.59;40.30;56.65;66.06;84.13;49.22;39.72;207.20;374.67;116.86
20:00-21:00;39.74;47.01;49.17;56.00;79.81;40.50;34.33;170.60;277.21;88.45
21:00-22:00;44.70;46.63;47.44;53.47;76.20;35.87;33.27;159.07;233.13;85.59
22:00-23:00;44.78;41.23;45.00;50.82;71.18;37.27;31.25;133.10;254.95;77.90
23:00-24:00;38.91;41.44;28.58;52.09;61.03;32.97;27.00;121.65;217.75;83.19
00:00-01:00;36.45;41.50;26.11;47.43;55.07;32.47;17.75;112.40;273.96;77.52
01:00-02:00;26.11;39.81;24.23;45.12;52.73;29.28;14.44;100.38;201.17;70.91
02:00-03:00;23.09;38.18;22.18;32.05;49.76;28.27;7.58;94.58;145.50;61.97
03:00-04:00;23.34;35.12;23.25;28.18;48.28;27.52;5.32;94.68;128.50;69.47
04:00-05:00;24.05;32.92;25.54;36.99;54.20;28.51;5.81;110.96;150.12;79.20
05:00-06:00;25.06;30.11;46.39;47.61;65.09;29.30;6.78;168.12;201.46;92.37
06:00-07:00;25.56;29.54;57.44;62.25;79.08;31.51;10.00;217.61;246.27;108.58
07:00-08:00;30.88;33.00;55.17;59.68;80.00;37.03;10.85;229.05;267.84;122.75
08:00-09:00;33.22;34.98;54.13;60.52;79.47;43.25;13.57;217.54;274.23;107.11
09:00-10:00;33.21;36.50;54.08;57.39;76.39;39.96;15.44;204.04;179.20;87.33
10:00-11:00;34.60;37.96;54.07;53.13;75.00;39.83;11.75;194.92;205.66;84.22
11:00-12:00;37.38;39.15;46.00;47.21;74.90;39.42;9.97;180.71;210.16;81.05
12:00-13:00;36.36;38.66;40.49;44.17;63.36;36.51;8.00;162.18;192.90;77.02
13:00-14:00;32.97;38.00;40.39;43.90;65.66;35.24;4.90;155.00;215.97;80.03
14:00-15:00;31.13;35.00;38.16;45.19;64.49;35.89;2.50;155.31;197.50;83.80
15:00-16:00;32.81;29.41;40.44;45.68;64.51;38.05;5.71;159.55;170.23;83.57
16:00-17:00;34.09;27.09;45.31;52.43;75.00;43.59;29.00;182.90;220.09;85.20
17:00-18:00;40.26;25.44;53.02;55.03;78.66;48.11;38.50;206.98;232.42;112.94
18:00-19:00;51.46;31.80;54.85;61.96;82.96;52.09;46.61;217.54;336.11;137.95
19:00-20:00;54.24;40.48;52.37;62.07;79.90;49.75;41.23;185.92;283.96;139.40
20:00-21:00;44.83;46.99;47.86;52.99;68.10;41.00;32.99;141.03;252.08;109.93
21:00-22:00;45.42;50.75;44.00;52.48;64.53;40.00;31.25;122.23;248.84;100.98
22:00-23:00;44.95;46.07;34.53;46.09;59.15;35.90;28.06;100.03;271.95;94.58
23:00-24:00;43.52;43.00;25.06;45.84;55.04;34.22;19.81;80.99;203.60;87.39
00:00-01:00;37.27;37.85;23.67;35.15;53.68;28.94;11.88;74.98;193.35;84.86
01:00-02:00;28.46;34.77;22.45;32.46;51.52;27.43;6.00;70.66;187.12;78.72
02:00-03:00;26.95;31.19;22.23;30.16;51.00;28.99;6.23;60.41;174.26;75.06
03:00-04:00;25.79;29.99;22.71;24.40;50.00;27.00;7.82;60.48;183.50;66.57
04:00-05:00;28.46;26.69;24.30;33.48;46.91;27.08;20.00;77.13;201.00;72.41
05:00-06:00;43.24;26.02;31.17;48.84;53.03;27.10;35.07;144.99;253.83;96.11
06:00-07:00;52.78;29.59;47.54;58.96;62.37;28.97;44.41;220.00;340.00;120.37
07:00-08:00;56.79;42.17;53.58;61.30;63.98;28.43;47.02;248.03;400.00;120.80
08:00-09:00;55.89;51.33;53.76;60.94;70.72;33.09;46.49;240.12;380.00;104.39
09:00-10:00;57.60;52.84;48.61;59.00;64.79;34.37;43.10;212.02;261.78;85.01
10:00-11:00;58.94;53.01;46.00;54.74;59.06;35.98;39.51;205.50;226.03;67.67
11:00-12:00;59.31;51.56;41.56;51.03;58.00;34.33;38.06;200.00;252.93;60.85
12:00-13:00;62.60;49.16;34.49;46.02;51.62;30.95;36.32;193.43;201.00;39.07
13:00-14:00;59.00;46.60;29.57;41.63;50.20;28.03;33.33;194.20;201.91;30.27
14:00-15:00;54.61;45.97;28.18;41.63;49.38;29.00;33.23;193.20;207.24;48.23
15:00-16:00;51.78;43.42;29.99;35.44;54.81;28.92;34.07;197.19;223.90;64.53
16:00-17:00;50.27;40.97;35.00;44.67;59.93;26.41;41.44;225.98;269.48;88.49
17:00-18:00;59.30;41.38;45.56;50.73;72.06;38.09;49.07;250.52;351.00;106.92
18:00-19:00;84.15;44.61;56.95;61.51;82.27;43.35;55.27;290.97;424.30;116.28
19:00-20:00;68.49;45.10;55.08;62.17;75.78;38.41;53.29;260.00;349.99;103.64
20:00-21:00;48.66;51.75;49.43;51.52;61.39;34.93;39.49;244.98;232.30;85.90
21:00-22:00;51.71;47.93;41.51;51.53;60.73;35.36;35.33;220.19;220.76;85.47
22:00-23:00;49.15;36.84;34.01;48.46;61.84;34.06;33.40;205.70;203.60;95.34
23:00-24:00;40.50;34.11;42.15;52.29;57.87;28.99;28.97;261.00;228.22;82.94
00:00-01:00;34.37;36.20;40.00;46.94;47.63;27.07;26.17;252.86;226.00;33.98
01:00-02:00;28.03;33.17;35.25;44.64;45.75;27.00;19.01;250.00;182.01;10.90
02:00-03:00;15.08;29.10;26.92;41.90;43.02;25.77;10.74;236.86;197.11;8.88
03:00-04:00;12.76;27.21;20.87;35.93;42.50;24.91;14.90;241.88;151.00;8.33
04:00-05:00;22.94;24.40;33.03;38.59;43.80;30.23;26.64;264.31;214.91;23.60
05:00-06:00;38.99;23.66;50.00;45.14;44.60;47.54;33.10;310.05;274.28;54.80
06:00-07:00;56.79;26.40;62.54;49.40;46.56;56.49;44.08;356.09;379.41;70.28
07:00-08:00;60.08;35.29;60.15;48.77;50.74;59.86;46.75;393.10;386.61;72.94
08:00-09:00;61.66;45.81;59.37;50.50;55.98;56.51;46.28;352.55;350.17;69.58
09:00-10:00;58.12;48.08;57.17;46.44;55.09;53.08;45.20;300.00;281.43;46.79
10:00-11:00;57.85;50.10;54.07;44.76;55.13;51.75;41.96;299.92;270.22;19.66
11:00-12:00;57.21;49.59;53.58;44.00;54.06;49.91;39.29;296.41;255.89;10.41
12:00-13:00;54.92;48.04;52.98;41.21;50.90;48.80;36.08;287.00;241.07;0.22
13:00-14:00;48.29;48.04;51.90;37.02;49.91;47.57;34.88;280.02;253.86;1.00
14:00-15:00;46.47;46.12;50.40;35.00;49.05;48.04;34.91;280.00;262.40;22.01
15:00-16:00;44.42;44.50;50.67;37.29;50.21;48.78;36.37;298.94;266.83;62.13
16:00-17:00;44.39;42.20;46.14;43.02;55.48;51.50;41.07;316.64;295.35;86.44
17:00-18:00;47.62;40.00;52.20;52.98;70.00;54.91;44.92;321.07;297.21;102.28
18:00-19:00;65.01;40.55;57.93;61.84;80.94;61.76;49.35;372.40;436.59;108.91
19:00-20:00;57.46;42.26;57.54;57.06;77.07;54.81;43.27;319.03;303.03;100.00
20:00-21:00;49.99;48.08;49.80;52.79;71.47;44.40;36.26;300.00;274.28;83.99
21:00-22:00;50.00;46.82;50.00;53.36;69.11;41.01;36.03;298.91;267.99;76.19
22:00-23:00;48.69;37.09;44.00;47.82;64.02;32.77;31.65;270.70;230.58;72.00
23:00-24:00;41.26;38.51;43.00;45.40;55.88;30.64;30.28;176.61;187.85;89.33
00:00-01:00;35.00;38.78;40.17;40.77;53.98;27.93;26.79;167.36;158.03;80.22
01:00-02:00;31.66;29.97;36.30;40.77;51.50;25.00;25.63;164.35;143.08;76.28
02:00-03:00;20.35;25.19;28.35;36.25;47.32;22.98;18.58;160.08;144.68;73.43
03:00-04:00;16.56;24.08;27.96;39.15;47.94;20.71;19.01;162.74;147.49;71.81
04:00-05:00;25.26;23.45;38.74;39.67;53.40;24.39;28.52;174.12;148.08;77.09
05:00-06:00;38.51;23.66;54.07;41.79;62.94;30.52;37.32;233.46;209.38;83.51
06:00-07:00;51.96;26.26;80.25;42.00;79.98;47.21;47.06;269.40;188.80;99.99
07:00-08:00;55.31;34.30;79.45;31.45;82.65;49.80;51.54;291.42;181.45;101.14
08:00-09:00;54.84;47.68;76.86;40.48;84.59;50.85;49.52;260.00;268.38;99.50
09:00-10:00;53.77;50.03;79.94;40.09;81.42;49.13;46.75;230.24;232.98;85.95
10:00-11:00;52.87;49.84;79.45;44.46;72.88;50.01;44.85;211.32;266.03;75.70
11:00-12:00;51.29;49.02;65.91;47.48;71.69;49.07;41.35;192.60;273.84;69.51
12:00-13:00;46.07;48.97;60.00;41.39;71.69;46.90;38.40;169.60;240.66;55.14
13:00-14:00;44.96;47.51;57.20;32.67;66.05;43.53;34.92;160.50;203.38;54.59
14:00-15:00;42.26;47.07;53.82;32.13;64.34;38.59;34.07;164.72;143.42;70.80
15:00-16:00;40.00;45.94;53.64;29.07;65.63;36.43;35.37;192.30;165.23;79.86
16:00-17:00;37.82;45.95;58.41;36.85;74.90;40.62;40.03;223.89;178.19;87.00
17:00-18:00;41.14;44.20;66.56;40.05;85.37;45.69;46.01;250.00;254.01;116.69
18:00-19:00;54.95;45.74;70.65;58.14;102.29;50.61;52.97;269.70;339.69;139.01
19:00-20:00;51.00;49.58;62.21;59.94;85.77;48.76;52.17;235.67;296.08;131.85
20:00-21:00;44.94;56.56;57.69;51.85;78.31;38.88;43.19;194.21;255.05;110.20
21:00-22:00;42.00;51.91;56.10;51.32;74.27;40.26;38.99;181.20;278.05;104.42
22:00-23:00;38.47;45.95;48.28;44.09;70.84;32.65;36.69;150.00;261.11;96.34
23:00-24:00;32.53;45.00;53.24;43.13;68.51;24.47;36.40;179.09;216.13;91.11
00:00-01:00;29.50;43.50;44.13;34.80;58.09;23.63;31.69;174.61;195.02;87.45
01:00-02:00;25.00;36.45;39.42;33.31;56.68;22.25;28.88;168.90;190.83;82.44
02:00-03:00;13.46;32.78;37.00;32.24;52.60;19.44;24.11;145.22;162.10;77.40
03:00-04:00;14.16;30.64;29.99;30.25;55.77;21.92;22.02;140.00;141.95;75.00
04:00-05:00;25.04;30.34;37.31;34.07;60.77;25.22;26.80;145.55;147.12;79.05
05:00-06:00;35.80;29.92;40.47;46.37;74.27;31.47;37.72;163.01;153.00;97.96
06:00-07:00;51.74;34.76;43.67;64.73;93.26;45.73;47.98;200.76;195.68;113.85
07:00-08:00;53.11;46.49;44.50;64.05;98.69;48.41;50.75;206.26;196.70;128.81
08:00-09:00;57.44;55.70;47.70;64.79;92.41;47.89;46.94;211.96;150.85;122.20
09:00-10:00;51.17;59.84;46.46;64.12;84.27;47.63;39.53;200.35;116.00;111.78
10:00-11:00;50.60;61.14;47.91;63.04;72.20;46.27;36.88;191.82;89.63;105.38
11:00-12:00;52.94;59.13;52.98;60.58;72.05;39.47;32.89;183.17;138.78;99.33
12:00-13:00;50.67;56.00;45.49;59.19;71.00;37.25;30.80;157.35;78.94;93.02
13:00-14:00;48.00;52.46;38.24;57.11;66.72;36.15;31.99;139.44;75.48;93.02
14:00-15:00;43.30;51.05;37.65;53.26;67.25;35.25;32.79;126.77;84.02;93.00
15:00-16:00;41.08;50.78;37.25;51.51;70.79;33.49;32.87;137.52;135.39;103.68
16:00-17:00;43.79;50.22;42.69;57.59;83.20;40.73;35.16;200.00;196.83;129.47
17:00-18:00;51.83;50.00;46.00;63.86;90.00;45.21;43.33;229.20;277.90;189.02
18:00-19:00;61.68;51.69;52.75;75.00;110.28;51.80;51.85;252.32;285.14;221.70
19:00-20:00;53.11;55.99;54.49;67.91;92.55;45.94;52.39;220.35;230.51;184.50
20:00-21:00;42.80;72.70;49.71;58.96;80.71;38.13;42.48;206.62;214.83;133.55
21:00-22:00;46.48;58.04;49.89;51.77;70.02;34.20;40.22;206.40;190.00;120.00
22:00-23:00;46.18;45.35;45.55;50.54;62.81;28.12;36.84;201.18;180.14;112.70
23:00-24:00;37.88;43.90;43.67;49.64;57.52;23.88;36.35;151.96;194.71;104.00
00:00-01:00;32.27;42.65;41.56;45.24;55.13;22.77;33.69;132.20;176.97;100.60
01:00-02:00;28.93;36.94;37.50;37.21;54.88;21.61;30.97;122.27;148.30;99.90
02:00-03:00;25.05;34.44;29.27;31.72;54.05;18.26;29.54;119.41;133.97;99.52
03:00-04:00;25.33;32.09;28.72;30.80;54.64;18.82;29.70;118.88;102.84;97.33
04:00-05:00;27.79;30.13;28.09;39.49;55.46;22.20;32.52;120.88;141.40;83.00
05:00-06:00;37.41;30.47;29.27;57.72;72.16;34.73;44.07;140.50;198.70;124.47
06:00-07:00;51.94;32.79;34.77;66.50;88.00;45.97;52.61;163.99;227.26;151.10
07:00-08:00;54.15;46.62;33.05;67.60;93.22;48.01;62.44;169.11;267.35;159.48
08:00-09:00;55.82;55.48;35.91;67.47;86.84;45.84;58.03;159.99;290.12;132.34
09:00-10:00;53.23;61.04;35.48;67.09;80.81;44.01;51.10;150.00;247.14;115.35
10:00-11:00;52.35;61.00;34.57;66.46;74.49;43.15;47.90;132.75;235.81;105.45
11:00-12:00;52.73;55.09;32.77;64.72;73.00;37.78;45.32;141.48;286.50;96.65
12:00-13:00;51.50;52.93;29.07;64.22;69.39;35.93;43.77;95.80;231.08;86.13
13:00-14:00;49.55;50.85;28.23;63.65;65.27;34.06;41.64;69.22;156.77;87.52
14:00-15:00;47.09;47.80;28.21;62.58;61.45;33.68;38.64;91.29;166.99;87.36
15:00-16:00;45.00;46.80;28.80;61.50;61.19;29.37;40.00;124.59;169.10;80.11
16:00-17:00;49.89;45.17;32.95;62.65;69.30;37.21;43.63;165.29;215.91;111.13
17:00-18:00;52.22;44.48;41.29;66.86;70.68;43.61;45.92;216.06;255.22;129.98
18:00-19:00;58.41;46.66;52.75;74.20;79.28;54.45;51.29;240.57;298.03;143.21
19:00-20:00;52.06;49.56;54.49;70.00;73.82;48.01;46.25;221.70;270.00;108.72
20:00-21:00;42.94;55.44;49.00;64.83;60.25;36.93;37.76;195.00;220.00;89.39
21:00-22:00;42.10;50.26;47.90;61.00;62.40;35.07;37.30;179.72;200.05;90.52
22:00-23:00;40.76;40.07;43.60;56.28;59.63;26.63;33.54;159.16;159.34;70.63
23:00-24:00;36.66;41.91;45.03;55.00;56.93;24.25;37.12;149.14;182.04;64.74
00:00-01:00;30.86;41.84;40.00;50.00;53.53;22.64;32.28;141.51;174.30;29.00
01:00-02:00;29.79;39.34;35.74;42.79;50.03;17.65;31.66;123.55;174.30;11.94
02:00-03:00;28.05;34.70;31.50;33.62;45.82;12.57;29.20;113.68;171.54;6.39
03:00-04:00;27.14;32.41;31.55;29.26;40.19;14.54;28.37;118.60;170.80;7.55
04:00-05:00;27.59;30.35;41.88;34.69;49.87;20.15;27.75;146.16;174.21;14.78
05:00-06:00;29.71;29.95;52.98;56.20;56.12;25.91;28.37;200.00;262.60;85.56
06:00-07:00;33.31;31.01;73.63;69.25;72.96;38.74;31.66;252.46;320.95;129.85
07:00-08:00;35.20;34.71;75.67;69.10;73.36;43.05;36.35;260.02;351.03;142.42
08:00-09:00;38.28;39.73;70.16;68.32;73.36;37.69;38.33;237.02;302.44;121.74
09:00-10:00;38.55;43.30;64.30;66.87;73.17;34.10;35.87;213.94;272.41;90.06
10:00-11:00;41.52;47.00;60.52;64.88;70.78;32.79;31.52;187.84;259.01;96.48
11:00-12:00;43.66;45.00;57.56;58.42;70.15;30.60;32.58;177.27;247.63;90.81
12:00-13:00;40.35;41.61;57.56;56.28;66.83;26.39;29.49;175.01;225.03;48.12
13:00-14:00;38.86;39.66;56.33;51.40;62.00;23.95;28.24;168.00;217.66;21.54
14:00-15:00;34.97;36.18;54.01;48.86;60.37;22.80;27.94;149.80;235.84;41.63
15:00-16:00;34.15;33.07;55.00;49.45;65.06;23.95;29.29;145.07;260.64;66.36
16:00-17:00;36.94;29.74;57.24;60.36;72.85;30.38;33.04;192.13;323.90;106.30
17:00-18:00;42.07;31.67;69.94;65.74;81.30;33.65;39.91;228.11;443.96;132.12
18:00-19:00;50.11;36.14;81.93;73.53;88.50;41.99;47.10;240.57;485.57;142.24
19:00-20:00;43.45;42.97;72.75;70.09;76.67;36.10;43.06;229.24;402.94;127.56
20:00-21:00;39.31;52.37;62.12;62.54;72.82;24.80;37.38;180.28;295.02;107.59
21:00-22:00;39.66;44.30;58.45;58.67;69.68;24.24;34.85;185.55;262.03;104.93
22:00-23:00;38.62;36.94;55.00;47.64;65.03;26.75;33.19;177.00;258.54;103.42
23:00-24:00;34.75;40.50;58.69;41.79;57.22;14.19;32.08;168.50;236.57;93.24
00:00-01:00;30.25;38.70;53.58;37.70;54.99;15.09;28.30;162.23;222.21;95.13
01:00-02:00;26.49;38.39;50.00;28.58;52.25;9.44;27.74;172.00;208.41;100.60
02:00-03:00;22.27;33.63;45.94;21.10;45.64;7.15;25.75;122.05;198.99;95.81
03:00-04:00;21.21;30.00;46.12;21.57;45.80;10.34;25.49;101.12;219.90;89.04
04:00-05:00;20.44;23.84;51.40;36.97;49.64;13.39;26.09;144.23;238.34;102.60
05:00-06:00;23.09;21.30;69.00;54.54;56.63;21.40;27.43;182.90;302.77;126.50
06:00-07:00;24.08;22.32;81.33;66.39;69.87;26.20;30.27;228.09;472.08;134.24
07:00-08:00;28.05;24.85;87.40;66.46;71.47;24.53;31.16;236.21;483.88;148.39
08:00-09:00;32.62;28.72;84.39;64.99;69.76;29.50;34.00;239.71;348.15;145.38
09:00-10:00;34.21;28.64;84.03;64.05;69.64;28.54;32.74;220.00;283.71;130.66
10:00-11:00;34.67;31.32;83.97;63.00;66.14;25.26;33.67;208.94;269.03;124.54
11:00-12:00;35.93;29.47;82.34;59.14;63.73;24.51;33.41;213.10;244.37;111.07
12:00-13:00;31.06;31.16;73.83;58.00;54.08;18.55;30.00;197.49;236.00;104.29
13:00-14:00;27.59;37.35;76.01;57.29;53.48;25.12;27.77;170.92;226.63;108.38
14:00-15:00;27.06;28.42;73.00;56.54;55.00;26.90;28.02;154.00;225.84;120.00
15:00-16:00;28.03;17.55;65.71;57.29;56.96;30.00;29.58;149.36;241.62;113.87
16:00-17:00;31.57;16.64;67.46;60.02;67.32;30.24;32.75;200.00;295.09;144.38
17:00-18:00;40.06;20.07;72.91;64.10;69.94;36.25;42.95;235.44;378.40;170.61
18:00-19:00;47.53;31.02;105.07;73.54;79.08;44.65;49.08;248.08;479.97;221.18
19:00-20:00;49.00;38.74;84.94;69.02;72.82;40.13;44.91;226.74;341.00;152.03
20:00-21:00;40.00;50.73;73.06;53.40;66.91;33.15;41.44;193.20;273.02;129.36
21:00-22:00;39.25;45.16;70.12;51.22;64.98;33.59;38.00;187.90;244.37;123.50
22:00-23:00;35.52;41.66;68.79;46.15;62.41;31.53;33.63;161.07;228.57;109.84
23:00-24:00;27.07;41.66;50.51;47.52;56.89;31.44;31.47;165.01;218.66;123.99
00:00-01:00;21.72;40.95;47.06;36.17;54.11;25.66;29.00;152.01;210.00;115.00
01:00-02:00;20.06;33.72;44.78;32.04;51.39;24.05;29.60;140.07;193.80;107.14
02:00-03:00;15.52;28.09;41.33;29.81;42.99;15.18;28.91;132.43;182.96;101.40
03:00-04:00;13.83;27.26;41.04;30.36;44.87;11.32;28.72;135.00;195.02;97.30
04:00-05:00;19.39;23.68;43.20;31.47;43.91;15.65;29.55;151.45;218.46;79.03
05:00-06:00;35.44;23.91;63.15;43.19;48.38;11.27;44.70;196.17;259.97;117.48
06:00-07:00;53.00;29.83;75.98;62.78;58.71;22.21;54.28;229.30;302.44;124.59
07:00-08:00;55.95;43.45;77.97;64.82;62.90;27.85;61.44;250.59;335.08;143.00
08:00-09:00;56.66;50.30;79.20;62.44;65.92;26.58;63.60;238.97;301.56;132.05
09:00-10:00;51.84;51.75;79.31;57.53;63.22;25.10;57.08;211.31;297.91;99.00
10:00-11:00;51.80;53.11;77.30;56.47;60.30;24.00;53.15;195.28;277.70;72.17
11:00-12:00;51.20;50.30;73.17;53.50;58.12;23.08;49.15;189.75;262.70;34.45
12:00-13:00;47.06;48.71;67.62;50.80;53.65;14.61;46.90;168.74;254.99;7.68
13:00-14:00;43.26;46.60;67.01;49.93;47.25;8.52;46.13;165.42;255.00;4.31
14:00-15:00;43.95;46.11;63.81;43.51;45.88;12.30;46.61;167.60;263.58;4.24
15:00-16:00;44.92;47.00;56.91;47.02;52.45;21.29;46.11;189.90;269.54;10.00
16:00-17:00;44.95;46.99;61.19;49.35;60.46;27.94;54.00;213.96;293.89;52.42
17:00-18:00;51.80;46.54;68.30;62.58;64.93;30.00;65.31;246.99;319.96;83.81
18:00-19:00;62.47;47.38;78.86;68.84;72.82;40.09;78.68;287.31;346.80;92.07
19:00-20:00;59.91;53.33;75.00;67.33;75.40;41.24;56.46;235.00;290.10;41.55
20:00-21:00;49.37;66.87;62.08;54.83;66.95;29.09;48.22;207.29;252.68;12.93
21:00-22:00;47.67;56.66;58.60;54.37;65.56;33.69;45.05;200.51;227.17;7.86
22:00-23:00;46.46;48.56;54.07;48.08;65.77;29.23;38.42;192.67;207.68;5.19
23:00-24:00;32.86;48.15;56.10;52.72;48.91;32.46;39.10;181.65;231.32;2.52
00:00-01:00;30.49;46.30;50.29;49.94;38.33;15.21;33.01;177.30;219.60;0.72
01:00-02:00;29.45;40.00;45.48;43.91;33.69;16.56;33.07;166.97;212.12;0.17
02:00-03:00;27.97;37.03;40.81;33.59;34.04;15.17;31.58;153.97;211.62;0.04
03:00-04:00;26.72;32.52;41.68;30.00;32.14;16.00;32.90;127.99;218.92;0.04
04:00-05:00;28.80;28.87;46.60;29.49;24.68;24.63;36.17;153.79;229.49;0.07
05:00-06:00;40.37;29.05;57.05;33.09;28.02;36.06;46.95;209.00;272.25;2.25
06:00-07:00;54.87;31.70;76.00;35.45;36.30;48.92;57.80;235.05;350.00;5.25
07:00-08:00;57.34;44.01;78.20;42.49;38.87;50.24;70.00;260.00;412.65;23.87
08:00-09:00;55.95;54.28;77.36;47.84;38.78;50.39;63.95;245.00;327.39;34.15
09:00-10:00;53.79;56.60;76.00;47.78;35.88;49.58;54.71;222.55;297.26;35.43
10:00-11:00;53.99;55.15;74.63;47.84;34.98;48.00;51.34;212.35;282.41;21.73
11:00-12:00;54.22;54.61;71.97;42.95;36.56;45.25;46.62;205.74;262.01;37.35
12:00-13:00;52.87;54.11;70.02;44.53;28.78;43.00;43.65;198.89;238.37;22.49
13:00-14:00;50.16;51.05;69.78;41.62;19.73;39.50;42.64;182.47;221.42;12.42
14:00-15:00;47.32;49.06;64.50;40.40;23.17;40.80;43.20;160.60;242.69;8.66
15:00-16:00;42.86;46.96;63.72;39.53;25.42;39.99;45.60;173.13;258.60;8.25
16:00-17:00;48.46;42.65;63.74;42.41;42.86;41.49;50.70;199.13;274.00;70.94
17:00-18:00;57.77;43.85;74.52;49.90;56.56;50.09;55.92;223.61;290.00;121.50
18:00-19:00;67.80;48.17;84.91;63.16;68.09;52.79;65.44;243.87;301.12;142.22
19:00-20:00;59.89;53.91;74.67;54.57;73.36;48.93;53.69;229.68;266.99;138.20
20:00-21:00;47.87;61.89;64.50;45.84;54.74;37.01;46.14;214.64;217.94;106.03
21:00-22:00;48.47;54.39;61.50;47.10;60.96;33.36;42.88;206.35;220.03;101.67
22:00-23:00;39.40;47.77;57.99;43.90;59.88;25.22;39.76;204.71;193.00;97.38
23:00-24:00;30.00;46.68;57.05;34.65;49.23;26.00;36.10;195.61;191.76;37.61
00:00-01:00;27.28;42.22;50.00;41.00;39.50;25.72;32.11;182.03;174.00;18.52
01:00-02:00;26.25;40.20;45.91;31.84;35.81;25.00;34.70;179.32;163.80;6.22
02:00-03:00;24.08;39.25;43.27;30.27;35.61;24.27;31.73;119.03;144.74;9.49
03:00-04:00;24.27;38.35;42.41;29.04;33.00;25.00;31.16;139.38;139.90;6.12
04:00-05:00;26.36;35.52;45.69;28.91;42.00;29.99;33.35;182.17;133.36;7.95
05:00-06:00;38.24;33.62;62.00;31.18;60.02;40.61;38.69;220.62;147.49;6.43
06:00-07:00;51.92;38.35;75.70;35.90;79.38;52.64;49.86;250.23;161.17;31.97
07:00-08:00;54.15;46.05;85.00;34.22;79.05;55.21;58.56;265.00;187.02;42.11
08:00-09:00;55.82;59.64;79.03;33.24;82.99;54.80;62.62;260.00;199.33;49.95
09:00-10:00;56.95;65.99;78.12;31.58;81.30;51.76;56.12;246.59;185.09;37.24
10:00-11:00;56.16;70.58;78.04;39.59;81.17;50.62;53.67;237.00;160.00;12.62
11:00-12:00;54.66;67.91;75.00;38.27;74.98;47.90;48.00;216.73;144.91;32.64
12:00-13:00;53.12;62.99;71.48;37.37;70.00;46.64;45.19;207.29;136.57;10.32
13:00-14:00;47.78;55.17;66.86;30.90;69.64;44.58;38.41;203.06;118.54;7.07
14:00-15:00;44.92;53.91;60.43;26.63;70.46;44.87;38.29;201.06;120.00;10.63
15:00-16:00;45.84;53.55;59.57;28.03;71.86;45.33;34.94;209.73;136.07;29.35
16:00-17:00;48.58;52.19;57.10;39.38;80.28;51.02;38.97;224.52;172.00;91.60
17:00-18:00;51.94;51.64;70.07;45.05;90.00;58.33;45.58;244.12;193.08;146.75
18:00-19:00;61.63;53.01;90.03;50.00;107.32;67.95;61.92;273.33;205.89;155.91
19:00-20:00;52.32;56.28;76.15;55.91;86.95;55.29;48.50;244.53;167.76;155.22
20:00-21:00;44.95;68.76;59.98;41.20;75.57;45.97;42.09;214.84;154.99;127.10
21:00-22:00;42.84;57.99;56.60;39.24;70.46;40.76;38.29;207.10;145.21;123.88
22:00-23:00;35.58;50.52;53.00;42.67;59.57;37.09;40.37;215.64;137.35;106.45
23:00-24:00;29.87;49.88;50.00;38.09;56.06;34.81;37.08;206.57;129.08;106.38
00:00-01:00;28.65;46.60;45.80;30.00;53.55;33.02;33.40;183.26;114.63;100.68
01:00-02:00;25.77;38.20;43.04;24.47;52.01;29.25;31.72;169.29;112.57;100.00
02:00-03:00;20.48;39.04;39.20;24.88;51.00;28.40;29.78;163.48;69.86;98.26
03:00-04:00;16.50;36.70;34.89;23.85;52.20;28.23;30.00;146.11;80.00;96.62
04:00-05:00;28.03;32.88;36.00;28.90;57.02;28.41;32.30;151.72;79.72;101.35
05:00-06:00;38.43;31.06;43.02;42.00;73.36;38.68;40.00;178.01;89.53;139.56
06:00-07:00;52.98;35.21;45.80;55.73;86.98;49.97;48.26;189.24;86.09;159.37
07:00-08:00;54.94;46.29;46.69;64.05;95.01;51.30;50.76;223.00;107.95;175.12
08:00-09:00;55.04;57.72;47.60;64.96;86.02;50.14;55.15;225.69;125.00;156.57
09:00-10:00;56.55;61.94;48.39;60.29;83.00;46.99;52.04;201.56;114.73;133.88
10:00-11:00;55.52;65.32;44.72;56.80;77.84;43.67;50.53;200.00;127.83;117.58
11:00-12:00;52.66;62.97;43.32;48.10;74.51;40.57;48.54;189.11;138.77;114.14
12:00-13:00;51.07;60.10;42.67;51.35;74.57;39.00;46.02;172.84;128.77;106.05
13:00-14:00;45.92;59.59;39.02;40.56;71.79;36.34;45.74;136.80;126.32;109.49
14:00-15:00;45.03;58.64;38.02;42.50;72.41;37.25;45.23;146.80;100.56;116.75
